NAME,SIZE,ES,NES,NOM p-val,FDR q-val,FWER p-val,RANK AT MAX,posneg
GOBP_NEGATIVE_REGULATION_OF_MRNA_PROCESSING,24,0.46384177,1.2982488,0.122507125,0.2782473,1,4827,pos
GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE,397,0.30329657,1.29786,0.015463918,0.27845058,1,5295,pos
GOBP_NUCLEOSOME_ORGANIZATION,130,0.34383106,1.2977276,0.032835823,0.278233,1,4709,pos
GOBP_PYRIMIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS,34,0.43462682,1.296288,0.10242587,0.27995536,1,1470,pos
GOBP_FOLIC_ACID_METABOLIC_PROCESS,15,0.5304718,1.2962862,0.17010309,0.27952775,1,4528,pos
GOBP_PEPTIDYL_LYSINE_TRIMETHYLATION,40,0.42471164,1.2952137,0.10795455,0.28074956,1,1399,pos
GOBP_DNA_BIOSYNTHETIC_PROCESS,194,0.32464883,1.2946285,0.006535948,0.28128928,1,3151,pos
GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_AXONOGENESIS,36,0.43266165,1.2941521,0.1216545,0.28164545,1,2329,pos
GOBP_LEUKOCYTE_DEGRANULATION,80,0.36254415,1.2938834,0.08100559,0.28164303,1,4844,pos
GOBP_ERAD_PATHWAY,105,0.3560369,1.2938097,0.051359516,0.2813299,1,3001,pos
GOBP_NEGATIVE_REGULATION_OF_RNA_SPLICING,27,0.451898,1.2927744,0.14736842,0.28261834,1,6431,pos
GOBP_MYELOID_LEUKOCYTE_CYTOKINE_PRODUCTION,51,0.39548728,1.2927526,0.075418994,0.2822153,1,3894,pos
GOBP_REGULATION_OF_PROGRAMMED_NECROTIC_CELL_DEATH,34,0.4288467,1.2904315,0.095607236,0.28551394,1,5863,pos
GOBP_LIPID_MODIFICATION,192,0.31850207,1.2895275,0.018726591,0.28651083,1,4622,pos
GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_INVOLVED_IN_INFLAMMATORY_RESPONSE,99,0.35158768,1.288817,0.056047197,0.287239,1,4218,pos
GOBP_NEGATIVE_REGULATION_OF_TISSUE_REMODELING,22,0.48589417,1.2885675,0.13032581,0.28725705,1,1239,pos
GOBP_SPHINGOMYELIN_METABOLIC_PROCESS,20,0.48577747,1.2881304,0.14851485,0.28750852,1,5722,pos
GOBP_RESPONSE_TO_IMMOBILIZATION_STRESS,19,0.4885253,1.2879914,0.12634408,0.2873023,1,2490,pos
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE,60,0.38556847,1.2876039,0.10227273,0.2875266,1,4526,pos
GOBP_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS,88,0.3619189,1.2874681,0.07602339,0.28729364,1,5355,pos
GOBP_SNRNA_METABOLIC_PROCESS,57,0.38365132,1.2866962,0.100890204,0.2880431,1,5222,pos
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY,66,0.37523016,1.2866198,0.100890204,0.28772953,1,6059,pos
GOBP_PHOTOPERIODISM,29,0.45155945,1.2857676,0.14861462,0.28866506,1,5371,pos
GOBP_LYMPHOCYTE_HOMEOSTASIS,70,0.37569565,1.2847197,0.08539945,0.2899306,1,5029,pos
GOBP_MACROPHAGE_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,19,0.48734167,1.2846712,0.16112532,0.28954104,1,4052,pos
GOBP_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS,309,0.3080293,1.2844113,0.01632653,0.2895285,1,4804,pos
GOBP_REGULATION_OF_LYMPHOCYTE_MIGRATION,67,0.37596858,1.2842126,0.08450704,0.28942463,1,4084,pos
GOBP_REGULATION_OF_JUN_KINASE_ACTIVITY,61,0.37325135,1.282657,0.0952381,0.2915355,1,3356,pos
GOBP_PROTEIN_TRANSMEMBRANE_IMPORT_INTO_INTRACELLULAR_ORGANELLE,38,0.4258532,1.2824768,0.13486005,0.29137057,1,5294,pos
GOBP_NEGATIVE_REGULATION_OF_VIRAL_ENTRY_INTO_HOST_CELL,22,0.47864318,1.2819654,0.12631579,0.29174918,1,6070,pos
GOBP_ESTABLISHMENT_OF_CELL_POLARITY,151,0.33104402,1.2818667,0.048543688,0.29147813,1,3470,pos
GOBP_PROTEIN_POLYMERIZATION,270,0.31327888,1.2808262,0.026785715,0.2927179,1,2473,pos
GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION,248,0.3153309,1.2804167,0.033472802,0.29298675,1,3759,pos
GOBP_REGULATION_OF_LIPID_METABOLIC_PROCESS,325,0.30231,1.2802501,0.009803922,0.29279786,1,4007,pos
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION,73,0.36665562,1.2798052,0.08630952,0.2930623,1,3468,pos
GOBP_MONOUBIQUITINATED_PROTEIN_DEUBIQUITINATION,36,0.432597,1.278938,0.12871288,0.29397553,1,3378,pos
GOBP_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION,128,0.3434502,1.2783172,0.05102041,0.29458448,1,2469,pos
GOBP_NEGATIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY,226,0.31653237,1.2768675,0.01968504,0.29657966,1,2977,pos
GOBP_APOPTOTIC_DNA_FRAGMENTATION,19,0.48233452,1.2766122,0.17317073,0.29656026,1,1814,pos
GOBP_MYELOID_CELL_HOMEOSTASIS,167,0.32689714,1.2762243,0.023972603,0.29672787,1,2493,pos
GOBP_MONOSACCHARIDE_BIOSYNTHETIC_PROCESS,93,0.35238168,1.2761284,0.07038123,0.2964854,1,4523,pos
GOBP_OXIDATIVE_PHOSPHORYLATION,128,0.3366272,1.2758927,0.03514377,0.2964329,1,6511,pos
GOBP_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION,27,0.43362215,1.2744129,0.15126051,0.29855016,1,2038,pos
GOBP_CELLULAR_METABOLIC_COMPOUND_SALVAGE,30,0.44464096,1.2739402,0.15591398,0.29888538,1,2090,pos
GOBP_CELLULAR_RESPONSE_TO_GAMMA_RADIATION,29,0.43961313,1.2725865,0.13874346,0.30066663,1,2588,pos
GOBP_PYRIMIDINE_RIBONUCLEOTIDE_METABOLIC_PROCESS,29,0.43617207,1.2720413,0.16137566,0.30114907,1,2340,pos
GOBP_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY,240,0.31346798,1.2701505,0.034188036,0.30389518,1,3439,pos
GOBP_RESPONSE_TO_INTERFERON_BETA,32,0.43033224,1.2701185,0.1368421,0.30352807,1,5507,pos
GOBP_TRANSCRIPTION_INITIATION_AT_RNA_POLYMERASE_II_PROMOTER,99,0.35133252,1.2691537,0.08227848,0.30465055,1,2589,pos
GOBP_REGULATION_OF_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY,34,0.42186257,1.2680773,0.13461539,0.30607817,1,2446,pos
GOBP_DENDRITIC_CELL_CHEMOTAXIS,26,0.44621477,1.2672232,0.15949367,0.30706888,1,1418,pos
GOBP_DECIDUALIZATION,25,0.4546316,1.2670673,0.15561225,0.30687103,1,524,pos
GOBP_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS,17,0.50532097,1.2668344,0.14868106,0.3068291,1,871,pos
GOBP_NEGATIVE_REGULATION_OF_CHEMOKINE_PRODUCTION,26,0.45293775,1.2667391,0.13821138,0.3065502,1,3237,pos
GOBP_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS,350,0.30075863,1.2666545,0.004807693,0.30626166,1,3520,pos
GOBP_POSITIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION,39,0.40878025,1.2662301,0.15240642,0.3065162,1,3650,pos
GOBP_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION,148,0.32391188,1.2653391,0.045602605,0.3076355,1,3647,pos
GOBP_REGULATION_OF_ORGANELLE_ASSEMBLY,225,0.30847058,1.2651305,0.020618556,0.30751517,1,3307,pos
GOBP_MYELOID_LEUKOCYTE_DIFFERENTIATION,221,0.30690354,1.264995,0.026022306,0.3073074,1,3740,pos
GOBP_NEGATIVE_REGULATION_OF_KINASE_ACTIVITY,229,0.31351677,1.2648247,0.024,0.30716226,1,2957,pos
GOBP_B_CELL_MEDIATED_IMMUNITY,142,0.32991385,1.2646952,0.048780486,0.30694276,1,2520,pos
GOBP_POSITIVE_REGULATION_OF_DEPHOSPHORYLATION,59,0.37952805,1.2644602,0.108359136,0.30688816,1,3732,pos
GOBP_PROTEIN_ACYLATION,247,0.30492735,1.2641586,0.023622047,0.3069487,1,3526,pos
GOBP_NEGATIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION,158,0.3217684,1.2639886,0.052980132,0.3067703,1,1599,pos
GOBP_VIRAL_TRANSCRIPTION,50,0.39150974,1.2637022,0.09840426,0.30679145,1,4562,pos
GOBP_HISTONE_H4_ACETYLATION,62,0.37140578,1.2617186,0.104761906,0.30969065,1,4857,pos
GOBP_TELOMERE_MAINTENANCE_IN_RESPONSE_TO_DNA_DAMAGE,32,0.42645532,1.2615055,0.14021164,0.30958986,1,3647,pos
GOBP_CARBOHYDRATE_PHOSPHORYLATION,25,0.4474339,1.261336,0.15013404,0.30943698,1,4757,pos
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_DNA_DAMAGE_STIMULUS,164,0.31915346,1.2603859,0.03846154,0.31065604,1,2981,pos
GOBP_NEGATIVE_REGULATION_OF_STEM_CELL_DIFFERENTIATION,23,0.45695445,1.2601709,0.17574258,0.3105704,1,3777,pos
GOBP_REGULATION_OF_HISTONE_MODIFICATION,142,0.3327271,1.2597901,0.052083332,0.3107274,1,3705,pos
GOBP_NEGATIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE,77,0.35706124,1.2596637,0.08923077,0.31050482,1,5579,pos
GOBP_POSITIVE_REGULATION_OF_POST_TRANSCRIPTIONAL_GENE_SILENCING,16,0.49629405,1.2594543,0.19537275,0.3104034,1,4374,pos
GOBP_T_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,116,0.33400235,1.2586495,0.060606062,0.31136698,1,3532,pos
GOBP_DNA_TEMPLATED_TRANSCRIPTION_INITIATION,138,0.3275225,1.2573749,0.05964912,0.3129206,1,2805,pos
GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,33,0.4267899,1.2573129,0.14247312,0.31258276,1,5969,pos
GOBP_SCHWANN_CELL_DEVELOPMENT,28,0.4270196,1.2563893,0.17468354,0.3137031,1,514,pos
GOBP_REGULATION_OF_CARBOHYDRATE_BIOSYNTHETIC_PROCESS,99,0.34152886,1.2562977,0.08387097,0.31342077,1,3912,pos
GOBP_T_CELL_DIFFERENTIATION_INVOLVED_IN_IMMUNE_RESPONSE,80,0.35040927,1.2554132,0.107361965,0.31451404,1,3532,pos
GOBP_T_CELL_RECEPTOR_SIGNALING_PATHWAY,131,0.32882503,1.2546276,0.061919503,0.3154076,1,5897,pos
GOBP_NEGATIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION,24,0.4554768,1.2544109,0.1525,0.31535053,1,3525,pos
GOBP_NEGATIVE_REGULATION_OF_DNA_METABOLIC_PROCESS,145,0.32586604,1.2535322,0.05362776,0.31642064,1,3266,pos
GOBP_NEGATIVE_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING,27,0.43826196,1.2532636,0.13930348,0.3164047,1,5834,pos
GOBP_REGULATION_OF_CELL_GROWTH_INVOLVED_IN_CARDIAC_MUSCLE_CELL_DEVELOPMENT,21,0.46975178,1.2531989,0.16331658,0.31609258,1,5166,pos
GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,219,0.31145525,1.252657,0.030303031,0.3166222,1,3072,pos
GOBP_PROTEIN_LOCALIZATION_TO_VACUOLE,79,0.35095447,1.252442,0.0922619,0.3165548,1,1521,pos
GOBP_PYRIMIDINE_RIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS,15,0.50902957,1.2514664,0.21319798,0.31765616,1,2340,pos
GOBP_RNA_METHYLATION,88,0.34935242,1.2514117,0.073529415,0.31731015,1,4457,pos
GOBP_NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS,475,0.2875975,1.251211,0.006134969,0.31724483,1,3581,pos
GOBP_REGULATION_OF_RESPONSE_TO_DNA_DAMAGE_STIMULUS,308,0.29789674,1.2505262,0.023041476,0.31795186,1,3004,pos
GOBP_ENTRY_INTO_HOST,157,0.31981096,1.2503974,0.051194537,0.3177201,1,4157,pos
GOBP_RNA_POLYMERASE_II_PREINITIATION_COMPLEX_ASSEMBLY,56,0.38499463,1.2503713,0.1278409,0.31734642,1,4606,pos
GOBP_MACROMOLECULE_DEACYLATION,130,0.33403057,1.2502383,0.05015674,0.31712463,1,2777,pos
GOBP_JNK_CASCADE,170,0.31671816,1.2498801,0.048275862,0.31731087,1,3468,pos
GOBP_DENDRITE_EXTENSION,35,0.41763532,1.2472253,0.1462766,0.32131734,1,2118,pos
GOBP_RESPIRATORY_ELECTRON_TRANSPORT_CHAIN,107,0.33718392,1.2471899,0.08637874,0.32094777,1,5542,pos
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY,38,0.4038732,1.2462367,0.129771,0.32215646,1,5280,pos
GOBP_RESPONSE_TO_ELECTRICAL_STIMULUS,40,0.39927542,1.2459095,0.110526316,0.32229254,1,5665,pos
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS,123,0.3269858,1.2444187,0.06031746,0.3243871,1,5579,pos
GOBP_COLLAGEN_BIOSYNTHETIC_PROCESS,45,0.38665056,1.2440046,0.13473053,0.32469043,1,1806,pos
GOBP_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR,132,0.32920355,1.2430636,0.05901639,0.32588232,1,3872,pos
GOBP_GLUCAN_BIOSYNTHETIC_PROCESS,45,0.3941018,1.242702,0.17073171,0.32608742,1,3912,pos
GOBP_CELLULAR_RESPONSE_TO_LIPOPROTEIN_PARTICLE_STIMULUS,33,0.41604438,1.2422402,0.14323607,0.32649773,1,3945,pos
GOBP_CARBOHYDRATE_DERIVATIVE_TRANSPORT,81,0.3500164,1.2412232,0.10882353,0.32784504,1,1357,pos
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_HYPOXIA,17,0.4870205,1.2408872,0.19268292,0.3280399,1,3528,pos
GOBP_APOPTOTIC_MITOCHONDRIAL_CHANGES,109,0.33372784,1.2405616,0.093939394,0.3281575,1,5197,pos
GOBP_LOW_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE,31,0.42029122,1.2402954,0.16752577,0.3281892,1,1827,pos
GOBP_REGULATION_OF_PROTEIN_EXPORT_FROM_NUCLEUS,32,0.4120085,1.2395996,0.15803109,0.32901192,1,5099,pos
GOBP_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS,45,0.38511106,1.2389486,0.14705883,0.3296621,1,3464,pos
GOBP_REGULATION_OF_MAP_KINASE_ACTIVITY,183,0.3176774,1.2380158,0.040816326,0.33081546,1,3464,pos
GOBP_VITAMIN_BIOSYNTHETIC_PROCESS,20,0.47631094,1.2377918,0.19582245,0.3307886,1,782,pos
GOBP_REGULATION_OF_FATTY_ACID_OXIDATION,34,0.40539777,1.237258,0.16576087,0.331274,1,4007,pos
GOBP_POSITIVE_REGULATION_OF_JNK_CASCADE,94,0.3383334,1.2372137,0.07594936,0.33090875,1,3723,pos
GOBP_VIRAL_BUDDING,27,0.43650734,1.2370945,0.17632242,0.3306698,1,3998,pos
GOBP_RAS_PROTEIN_SIGNAL_TRANSDUCTION,326,0.29119954,1.237067,0.02283105,0.33028722,1,3851,pos
GOBP_POSITIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY,194,0.30643502,1.2367826,0.039007094,0.33030212,1,3578,pos
GOBP_SNRNA_PROCESSING,28,0.43418685,1.2357196,0.19733334,0.33175045,1,1655,pos
GOBP_NEGATIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION,155,0.32441458,1.2348328,0.071174376,0.33286417,1,1599,pos
GOBP_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM,74,0.35789302,1.2342055,0.120588236,0.33362752,1,3016,pos
GOBP_POSITIVE_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION,42,0.39532942,1.2340554,0.16216215,0.33345285,1,2125,pos
GOBP_POSITIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS,137,0.32363328,1.2339783,0.053872053,0.33316714,1,2931,pos
GOBP_NEGATIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY,96,0.34200332,1.2339733,0.093023255,0.33274335,1,1730,pos
GOBP_NEGATIVE_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY,35,0.40528274,1.2339225,0.1443038,0.33241606,1,3640,pos
GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION,346,0.29167336,1.2336303,0.03125,0.33254412,1,3928,pos
GOBP_NEGATIVE_REGULATION_OF_ORGANELLE_ORGANIZATION,349,0.29322118,1.2330276,0.010204081,0.33319148,1,2508,pos
GOBP_AEROBIC_RESPIRATION,176,0.3104329,1.2327398,0.038022812,0.3332531,1,5542,pos
GOBP_BONE_RESORPTION,64,0.36245802,1.232243,0.122857146,0.33375013,1,3516,pos
GOBP_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS,40,0.40054163,1.2321857,0.15228426,0.33343777,1,2090,pos
GOBP_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_DIFFERENTIATION,22,0.4564003,1.2318512,0.20050125,0.33357808,1,6719,pos
GOBP_LIPID_OXIDATION,112,0.33040413,1.2315099,0.084848486,0.3337304,1,4214,pos
GOBP_SEQUESTERING_OF_METAL_ION,25,0.43740186,1.2312174,0.17934783,0.3338369,1,970,pos
GOBP_RESPONSE_TO_ALKALOID,93,0.33908013,1.2310365,0.08695652,0.3337084,1,2531,pos
GOBP_LYTIC_VACUOLE_ORGANIZATION,98,0.3354505,1.2296841,0.11349693,0.33566082,1,4345,pos
GOBP_MATURATION_OF_5_8S_RRNA,36,0.40123576,1.2295098,0.14698163,0.3355487,1,5079,pos
GOBP_INTERLEUKIN_12_PRODUCTION,64,0.36030537,1.2288445,0.12034384,0.33630782,1,3488,pos
GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT,194,0.30653164,1.2284881,0.04477612,0.336468,1,3268,pos
GOBP_POSITIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR,85,0.349573,1.2284404,0.109792285,0.33611968,1,2981,pos
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY,142,0.32029933,1.2284023,0.071428575,0.33574125,1,2622,pos
GOBP_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION,291,0.2959218,1.2278038,0.032388665,0.3363688,1,3851,pos
GOBP_POSITIVE_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION,17,0.47813278,1.2277687,0.19626169,0.33599904,1,3026,pos
GOBP_ERYTHROCYTE_MATURATION,17,0.48353365,1.227628,0.1923077,0.33577293,1,2170,pos
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_VIA_MHC_CLASS_IB,25,0.4386472,1.2266319,0.16052632,0.33708653,1,5470,pos
GOBP_PERK_MEDIATED_UNFOLDED_PROTEIN_RESPONSE,18,0.4656896,1.2260568,0.19059406,0.33772916,1,2459,pos
GOBP_NEGATIVE_REGULATION_OF_MAPK_CASCADE,169,0.31311157,1.2253886,0.06802721,0.33847788,1,1374,pos
GOBP_SOMATIC_DIVERSIFICATION_OF_IMMUNOGLOBULINS,67,0.36077812,1.2247918,0.11232877,0.3391439,1,2504,pos
GOBP_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS,218,0.30406338,1.2247372,0.057471264,0.33879766,1,4108,pos
GOBP_RESPONSE_TO_STARVATION,201,0.30295727,1.2246083,0.06048387,0.33861956,1,3829,pos
GOBP_NUCLEUS_ORGANIZATION,142,0.31853342,1.2245514,0.0877193,0.33830565,1,3805,pos
GOBP_REGULATION_OF_SMOOTH_MUSCLE_CELL_DIFFERENTIATION,37,0.40076312,1.2245286,0.171123,0.33792543,1,4675,pos
GOBP_TRANSLATIONAL_INITIATION,121,0.32472828,1.2242466,0.08496732,0.33805978,1,3222,pos
GOBP_NEGATIVE_REGULATION_OF_MYELOID_CELL_APOPTOTIC_PROCESS,18,0.47492498,1.2239761,0.20343137,0.33817974,1,2947,pos
GOBP_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL,56,0.36419204,1.2232273,0.13946587,0.3390689,1,5068,pos
GOBP_REGULATION_OF_CIRCADIAN_RHYTHM,113,0.32808554,1.2223246,0.091836736,0.34024492,1,2619,pos
GOBP_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS,314,0.28856233,1.2220315,0.025531914,0.3403647,1,3847,pos
GOBP_MYELIN_MAINTENANCE,16,0.4835624,1.2210158,0.20351759,0.3417519,1,396,pos
GOBP_GAMMA_DELTA_T_CELL_ACTIVATION,22,0.45530912,1.2209138,0.18886198,0.34149247,1,5247,pos
GOBP_MYELOID_DENDRITIC_CELL_DIFFERENTIATION,20,0.45811445,1.220191,0.21761657,0.3423341,1,3012,pos
GOBP_IRON_SULFUR_CLUSTER_ASSEMBLY,30,0.41226023,1.2196013,0.21832883,0.34296224,1,3666,pos
GOBP_REGULATION_OF_PROTON_TRANSPORT,24,0.43343332,1.2194244,0.19209039,0.3428692,1,1037,pos
GOBP_REGULATION_OF_BROWN_FAT_CELL_DIFFERENTIATION,24,0.4355666,1.2191166,0.18783069,0.34302074,1,4715,pos
GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,151,0.31485185,1.2186656,0.09090909,0.34337157,1,3072,pos
GOBP_NUCLEIC_ACID_PHOSPHODIESTER_BOND_HYDROLYSIS,236,0.29511404,1.2185985,0.020325202,0.34307116,1,3498,pos
GOBP_RNA_5_END_PROCESSING,23,0.44005713,1.2184474,0.17525773,0.34293738,1,4867,pos
GOBP_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION,471,0.27617717,1.2183158,0.012422361,0.34274715,1,3851,pos
GOBP_OXIDATIVE_DEMETHYLATION,18,0.4581262,1.2177243,0.19164619,0.34335154,1,703,pos
GOBP_CELLULAR_RESPONSE_TO_STARVATION,165,0.3110044,1.217088,0.07,0.34414703,1,3829,pos
GOBP_REGULATION_OF_LIPID_KINASE_ACTIVITY,52,0.3688481,1.2168841,0.12732096,0.3440819,1,2859,pos
GOBP_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION,362,0.28742623,1.2165512,0.02116402,0.34428525,1,2625,pos
GOBP_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_IN_RESPONSE_TO_STRESS,43,0.38785118,1.2164283,0.16976127,0.34413564,1,1824,pos
GOBP_PYRIMIDINE_NUCLEOSIDE_CATABOLIC_PROCESS,15,0.48786923,1.2159878,0.21052632,0.3445375,1,6812,pos
GOBP_MACROAUTOPHAGY,320,0.2883004,1.2149987,0.04225352,0.3458419,1,2619,pos
GOBP_REGULATION_OF_FILOPODIUM_ASSEMBLY,49,0.36796796,1.2139486,0.14130434,0.34730834,1,1830,pos
GOBP_RNA_CAPPING,20,0.45262665,1.2124896,0.22074468,0.3495191,1,4792,pos
GOBP_NEUROMUSCULAR_PROCESS,143,0.31904367,1.2123874,0.060126584,0.34929192,1,1864,pos
GOBP_REGULATION_OF_DENDRITE_EXTENSION,25,0.43623686,1.2122473,0.18457301,0.34911478,1,1838,pos
GOBP_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION,50,0.3721413,1.2122265,0.16129032,0.34873256,1,2170,pos
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL,25,0.43773565,1.2107025,0.20103092,0.3509706,1,5068,pos
GOBP_HOMEOSTASIS_OF_NUMBER_OF_CELLS,295,0.29321453,1.2104418,0.04347826,0.35098585,1,2552,pos
GOBP_REGULATION_OF_MRNA_CATABOLIC_PROCESS,205,0.30011028,1.2095171,0.04897959,0.35233513,1,6063,pos
GOBP_VIRION_ASSEMBLY,35,0.40169552,1.208909,0.16402116,0.3529585,1,4700,pos
GOBP_RRNA_MODIFICATION,34,0.3986485,1.2081083,0.2015504,0.35391727,1,3371,pos
GOBP_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS,497,0.2789859,1.2076399,0.04,0.3543327,1,3984,pos
GOBP_CELLULAR_RESPONSE_TO_ACID_CHEMICAL,81,0.33969554,1.2067764,0.115727,0.35553113,1,3493,pos
GOBP_VACUOLAR_ACIDIFICATION,33,0.40536,1.20624,0.18660288,0.3560895,1,2538,pos
GOBP_POSITIVE_REGULATION_OF_BINDING,171,0.3072298,1.2055016,0.06746032,0.35698166,1,2957,pos
GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION,73,0.35169193,1.2052832,0.15850145,0.35697484,1,5139,pos
GOBP_REGULATION_OF_JNK_CASCADE,139,0.31536707,1.2049556,0.10828026,0.3571487,1,3723,pos
GOBP_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE,33,0.3990294,1.2043903,0.18461539,0.35781658,1,1878,pos
GOBP_DENDRITIC_CELL_MIGRATION,33,0.40595737,1.2038972,0.18961039,0.35835394,1,1418,pos
GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_PROLIFERATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS,20,0.4470961,1.2033459,0.2275,0.35895416,1,1145,pos
GOBP_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION,89,0.33822015,1.201912,0.14873418,0.36116907,1,3647,pos
GOBP_REGULATION_OF_MITOCHONDRIAL_TRANSLATION,25,0.42483437,1.2017505,0.20803782,0.36105055,1,4490,pos
GOBP_INNER_MITOCHONDRIAL_MEMBRANE_ORGANIZATION,38,0.38730964,1.2014534,0.168,0.36114165,1,5147,pos
GOBP_REGULATION_OF_PLASMA_MEMBRANE_ORGANIZATION,18,0.46561974,1.2013725,0.21354167,0.36084488,1,1301,pos
GOBP_VIRAL_PROTEIN_PROCESSING,31,0.41154656,1.2003913,0.19543147,0.3623035,1,3230,pos
GOBP_REGULATION_OF_MYELOID_CELL_APOPTOTIC_PROCESS,31,0.41282925,1.1997201,0.18686868,0.36313283,1,2947,pos
GOBP_PLATELET_MORPHOGENESIS,24,0.425863,1.1996186,0.2039801,0.36286786,1,2977,pos
GOBP_POSITIVE_REGULATION_OF_VIRAL_PROCESS,63,0.35259137,1.1992403,0.14092141,0.363165,1,4717,pos
GOBP_REGULATION_OF_MACROPHAGE_ACTIVATION,60,0.35604757,1.1985576,0.14477211,0.36401835,1,3292,pos
GOBP_POSITIVE_REGULATION_OF_T_CELL_PROLIFERATION,103,0.32228243,1.1984057,0.11111111,0.36389062,1,1521,pos
GOBP_AXO_DENDRITIC_TRANSPORT,78,0.3392325,1.1983607,0.14971751,0.36352783,1,2710,pos
